seed,half_width,scenario,profile,run_id,n_episodes,tasks,assigned,qualified,coverage,qualified_coverage,qos_violations,qos_violation_rate,ir_violations,ir_violation_rate,target_violations,payment,pps,reserved_budget,available_budget,reservation_minus_settlement,slots_reservation_exceeds_budget,slots_settlement_exceeds_reservation,selected_contracts_settlement_exceeds_reserve,min_selected_objective_utility,information_checks,information_mismatches,max_decision_cost_drift,certificate_slots,certificate_failures,run_status,diagnostic_issues,event_tape_hash,spatial_graph_sha256,config_sha256,contract_protocol_version,decision_cost_basis,runtime_seconds,evaluation_protocol_version,settlement_cost_basis,robust_ir_policy,guarantee_scope,service_outcome_status,execution_status,settlement_over_reservation_slots,settlement_over_available_budget_slots,reservation_over_available_budget_slots,population_risk_certified,core_sha256,runner_sha256,contract_D_bar,matching_budget_ratio,design_physical_ceiling,design_ceiling_residual,slots_above_design_ceiling,slots_below_design_ceiling,ceiling_scope
22,0.3,up_step,frozen_point,r56_seed022__up_step__frozen_point,1,1777,1366,1366,0.7687113111986494,0.7687113111986494,0,0.0,0,0.0,746,488.4826209600853,0.35760074740855435,481.22450207086854,20125.518777621914,-7.258118889216746,0,247,743,0.07829350685755834,12024,0,0.0,5,0,failed,"[""a_star < a_target on 746 assigned pairs""]",381189137792b30157ea52ed5b313568d4e16cdd9862691b2aa0b57f1719670e,bf021e14df88ddd2a72339d697ed79aa401d17a6067e6d29e97181fbf0186aaa,c3dfd6e318745c9c79b5ab83e1908a3ed8d40ea00bce11e2504e71d537804886,r51-free-action-design-only-v1,design_expected_payment,3.7050248999948963,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,violated,completed,247,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1366,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
23,0.3,down_step,fixed_envelope,r56_seed023__down_step__fixed_envelope,1,1777,927,927,0.5216657287563309,0.5216657287563309,0,0.0,0,0.0,0,598.9597470426098,0.646127019463441,645.7879738008227,20122.82780016809,46.82822675821285,0,0,0,0.10987722957183746,12024,0,0.0,5,0,ok,[],5dabb48ad7d4c393996fb5e85043c891c61d2070b28a44b7767ab3a374d456dd,5cbf77e7332643c9984e587d1794d7a157176001f9e910983c4f4c4f42ec5327,2c06c298e2c336a19daac543c6026bb6aa6df7662cccc6f149405c1e79c2662f,r51-free-action-design-only-v1,continuous_envelope_payment_upper_bound,4.755050100000517,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,continuous_box_sufficient_reserve_v1,conditional_on_declared_cost_response_state_bounds_and_known_weighting,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,927,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
23,0.3,down_step,frozen_point,r56_seed023__down_step__frozen_point,1,1777,1367,1103,0.7692740574001126,0.6207090602138435,264,0.19312362838332114,0,0.0,0,453.03943920120867,0.331411440527585,477.17494744281066,20122.82780016809,24.135508241601997,0,0,0,0.020500350221962782,12024,0,0.0,5,0,failed,"[""QoS violations: 264""]",5dabb48ad7d4c393996fb5e85043c891c61d2070b28a44b7767ab3a374d456dd,5cbf77e7332643c9984e587d1794d7a157176001f9e910983c4f4c4f42ec5327,47b51b600069495df24c80f82b1ad90c29f90a3267f9b93e474c89263d762a10,r51-free-action-design-only-v1,design_expected_payment,3.727977499998815,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,violated,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1367,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
23,0.3,stable,fixed_envelope,r56_seed023__stable__fixed_envelope,1,1777,927,927,0.5216657287563309,0.5216657287563309,0,0.0,0,0.0,0,623.4614826934346,0.6725582337577504,645.3167968983907,20122.82780016809,21.85531420495613,0,0,0,0.15275247666007485,12024,0,0.0,5,0,ok,[],5dabb48ad7d4c393996fb5e85043c891c61d2070b28a44b7767ab3a374d456dd,5cbf77e7332643c9984e587d1794d7a157176001f9e910983c4f4c4f42ec5327,2c06c298e2c336a19daac543c6026bb6aa6df7662cccc6f149405c1e79c2662f,r51-free-action-design-only-v1,continuous_envelope_payment_upper_bound,4.82136729999911,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,continuous_box_sufficient_reserve_v1,conditional_on_declared_cost_response_state_bounds_and_known_weighting,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,927,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
23,0.3,stable,frozen_point,r56_seed023__stable__frozen_point,1,1777,1367,1367,0.7692740574001126,0.7692740574001126,0,0.0,0,0.0,0,476.4020066982647,0.34850183372221266,476.4020066982647,20122.82780016809,0.0,0,0,0,0.0612547806207113,12024,0,0.0,5,0,ok,[],5dabb48ad7d4c393996fb5e85043c891c61d2070b28a44b7767ab3a374d456dd,5cbf77e7332643c9984e587d1794d7a157176001f9e910983c4f4c4f42ec5327,47b51b600069495df24c80f82b1ad90c29f90a3267f9b93e474c89263d762a10,r51-free-action-design-only-v1,design_expected_payment,3.775236399997084,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1367,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
23,0.3,up_step,fixed_envelope,r56_seed023__up_step__fixed_envelope,1,1777,927,927,0.5216657287563309,0.5216657287563309,0,0.0,0,0.0,0,634.2762916678366,0.6842246943558108,645.112574097713,20122.82780016809,10.836282429876405,0,0,0,0.15275247666007485,12024,0,0.0,5,0,ok,[],5dabb48ad7d4c393996fb5e85043c891c61d2070b28a44b7767ab3a374d456dd,5cbf77e7332643c9984e587d1794d7a157176001f9e910983c4f4c4f42ec5327,2c06c298e2c336a19daac543c6026bb6aa6df7662cccc6f149405c1e79c2662f,r51-free-action-design-only-v1,continuous_envelope_payment_upper_bound,4.682200300005206,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,continuous_box_sufficient_reserve_v1,conditional_on_declared_cost_response_state_bounds_and_known_weighting,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,927,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
23,0.3,up_step,frozen_point,r56_seed023__up_step__frozen_point,1,1777,1367,1367,0.7692740574001126,0.7692740574001126,0,0.0,0,0.0,739,483.03815726250957,0.35335636961412553,476.19432996870535,20122.82780016809,-6.843827293804225,0,248,738,0.0612547806207113,12024,0,0.0,5,0,failed,"[""a_star < a_target on 739 assigned pairs""]",5dabb48ad7d4c393996fb5e85043c891c61d2070b28a44b7767ab3a374d456dd,5cbf77e7332643c9984e587d1794d7a157176001f9e910983c4f4c4f42ec5327,47b51b600069495df24c80f82b1ad90c29f90a3267f9b93e474c89263d762a10,r51-free-action-design-only-v1,design_expected_payment,3.6979414999950677,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,violated,completed,248,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1367,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
24,0.3,down_step,fixed_envelope,r56_seed024__down_step__fixed_envelope,1,1777,932,932,0.5244794597636466,0.5244794597636466,0,0.0,0,0.0,0,530.5845187910534,0.5692966939818169,571.6253991482231,19979.23418751638,41.040880357169726,0,0,0,0.1045753973197997,12024,0,0.0,5,0,ok,[],328293436246e00e18ae4e0435ecf9f9547bf245eb5aef8cb09123e18fda8693,de0a8225fef4f44f7f4cb7cdad2fbc8c0f68a453cbd8981d3d9340764ca8ddf4,53597f9d721092b4dcfc7acb78728e52080aeb46fb2071e7519a7a04e62c5032,r51-free-action-design-only-v1,continuous_envelope_payment_upper_bound,4.84448490000068,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,continuous_box_sufficient_reserve_v1,conditional_on_declared_cost_response_state_bounds_and_known_weighting,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,932,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
24,0.3,down_step,frozen_point,r56_seed024__down_step__frozen_point,1,1777,1350,1094,0.7597073719752392,0.6156443444006753,256,0.18962962962962962,0,0.0,0,369.6540900091697,0.2738178444512368,389.83342353486637,19979.23418751638,20.179333525696677,0,0,0,0.025206324475645497,12024,0,0.0,5,0,failed,"[""QoS violations: 256""]",328293436246e00e18ae4e0435ecf9f9547bf245eb5aef8cb09123e18fda8693,de0a8225fef4f44f7f4cb7cdad2fbc8c0f68a453cbd8981d3d9340764ca8ddf4,d23326f40528a453a4b32d19bba3969937f304fafe09d460556d72471cbab954,r51-free-action-design-only-v1,design_expected_payment,3.6566294000003836,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,violated,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1350,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
24,0.3,stable,fixed_envelope,r56_seed024__stable__fixed_envelope,1,1777,932,932,0.5244794597636466,0.5244794597636466,0,0.0,0,0.0,0,552.4399317150811,0.5927467078487995,570.9914291564932,19979.23418751638,18.55149744141204,0,0,0,0.11160996138280835,12024,0,0.0,5,0,ok,[],328293436246e00e18ae4e0435ecf9f9547bf245eb5aef8cb09123e18fda8693,de0a8225fef4f44f7f4cb7cdad2fbc8c0f68a453cbd8981d3d9340764ca8ddf4,53597f9d721092b4dcfc7acb78728e52080aeb46fb2071e7519a7a04e62c5032,r51-free-action-design-only-v1,continuous_envelope_payment_upper_bound,4.569934400002239,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,continuous_box_sufficient_reserve_v1,conditional_on_declared_cost_response_state_bounds_and_known_weighting,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,932,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
24,0.3,stable,frozen_point,r56_seed024__stable__frozen_point,1,1777,1350,1350,0.7597073719752392,0.7597073719752392,0,0.0,0,0.0,0,388.7248929363536,0.2879443651380397,388.7248929363536,19979.23418751638,0.0,0,0,0,0.05706495568608887,12024,0,0.0,5,0,ok,[],328293436246e00e18ae4e0435ecf9f9547bf245eb5aef8cb09123e18fda8693,de0a8225fef4f44f7f4cb7cdad2fbc8c0f68a453cbd8981d3d9340764ca8ddf4,d23326f40528a453a4b32d19bba3969937f304fafe09d460556d72471cbab954,r51-free-action-design-only-v1,design_expected_payment,3.7209419999999227,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1350,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
24,0.3,up_step,fixed_envelope,r56_seed024__up_step__fixed_envelope,1,1777,932,932,0.5244794597636466,0.5244794597636466,0,0.0,0,0.0,0,561.9726653128612,0.6029749627820399,570.7201363435723,19979.23418751638,8.747471030711154,0,0,0,0.11160996138280835,12024,0,0.0,5,0,ok,[],328293436246e00e18ae4e0435ecf9f9547bf245eb5aef8cb09123e18fda8693,de0a8225fef4f44f7f4cb7cdad2fbc8c0f68a453cbd8981d3d9340764ca8ddf4,53597f9d721092b4dcfc7acb78728e52080aeb46fb2071e7519a7a04e62c5032,r51-free-action-design-only-v1,continuous_envelope_payment_upper_bound,4.5689767000003485,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,continuous_box_sufficient_reserve_v1,conditional_on_declared_cost_response_state_bounds_and_known_weighting,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,932,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
24,0.3,up_step,frozen_point,r56_seed024__up_step__frozen_point,1,1777,1350,1350,0.7597073719752392,0.7597073719752392,0,0.0,0,0.0,729,394.23679058092944,0.29202725228216997,388.43192317337855,19979.23418751638,-5.804867407550887,0,248,726,0.06282630444902176,12024,0,0.0,5,0,failed,"[""a_star < a_target on 729 assigned pairs""]",328293436246e00e18ae4e0435ecf9f9547bf245eb5aef8cb09123e18fda8693,de0a8225fef4f44f7f4cb7cdad2fbc8c0f68a453cbd8981d3d9340764ca8ddf4,d23326f40528a453a4b32d19bba3969937f304fafe09d460556d72471cbab954,r51-free-action-design-only-v1,design_expected_payment,3.958180000001448,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,violated,completed,248,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1350,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
25,0.3,down_step,fixed_envelope,r56_seed025__down_step__fixed_envelope,1,1777,964,964,0.5424873382104671,0.5424873382104671,0,0.0,0,0.0,0,534.0227583186606,0.5539655169280712,576.9647541319557,20000.91047892362,42.94199581329508,0,0,0,0.08018447493132241,12024,0,0.0,5,0,ok,[],36a597d60084db5a135c16f14130c7eee9598f0d13185317d632a02dd94761c7,6c0c841eea61aef160fc95bc89e111795e88191a68d4024701e4bee06b3ec576,60c79cb328d6d382413ba5429e9ff6af56e65726ee35d61aa6e593a34f8f7731,r51-free-action-design-only-v1,continuous_envelope_payment_upper_bound,4.58333130000392,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,continuous_box_sufficient_reserve_v1,conditional_on_declared_cost_response_state_bounds_and_known_weighting,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,964,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
25,0.3,down_step,frozen_point,r56_seed025__down_step__frozen_point,1,1777,1378,1152,0.7754642656162071,0.6482836240855374,226,0.16400580551523947,0,0.0,0,396.63414361652434,0.2878331956578551,418.4061612276779,20000.91047892362,21.772017611153558,0,0,0,0.0221798980457944,12024,0,0.0,5,0,failed,"[""QoS violations: 226""]",36a597d60084db5a135c16f14130c7eee9598f0d13185317d632a02dd94761c7,6c0c841eea61aef160fc95bc89e111795e88191a68d4024701e4bee06b3ec576,fdd9f03d874361057a5fd1a17b4b8984c0aea6e894e6a0bb376ec335ffad6ada,r51-free-action-design-only-v1,design_expected_payment,3.66107689999626,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,violated,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1378,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
25,0.3,stable,fixed_envelope,r56_seed025__stable__fixed_envelope,1,1777,964,964,0.5424873382104671,0.5424873382104671,0,0.0,0,0.0,0,557.1631483605295,0.5779700709134123,576.2904979992004,20000.91047892362,19.12734963867092,0,0,0,0.10945961251976227,12024,0,0.0,5,0,ok,[],36a597d60084db5a135c16f14130c7eee9598f0d13185317d632a02dd94761c7,6c0c841eea61aef160fc95bc89e111795e88191a68d4024701e4bee06b3ec576,60c79cb328d6d382413ba5429e9ff6af56e65726ee35d61aa6e593a34f8f7731,r51-free-action-design-only-v1,continuous_envelope_payment_upper_bound,4.538464500001282,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,continuous_box_sufficient_reserve_v1,conditional_on_declared_cost_response_state_bounds_and_known_weighting,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,964,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
25,0.3,stable,frozen_point,r56_seed025__stable__frozen_point,1,1777,1378,1378,0.7754642656162071,0.7754642656162071,0,0.0,0,0.0,0,417.34799620198294,0.3028650190145014,417.34799620198294,20000.91047892362,0.0,0,0,0,0.04908099447519729,12024,0,0.0,5,0,ok,[],36a597d60084db5a135c16f14130c7eee9598f0d13185317d632a02dd94761c7,6c0c841eea61aef160fc95bc89e111795e88191a68d4024701e4bee06b3ec576,fdd9f03d874361057a5fd1a17b4b8984c0aea6e894e6a0bb376ec335ffad6ada,r51-free-action-design-only-v1,design_expected_payment,3.792664300002798,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1378,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
25,0.3,up_step,fixed_envelope,r56_seed025__up_step__fixed_envelope,1,1777,964,964,0.5424873382104671,0.5424873382104671,0,0.0,0,0.0,0,567.2797762041341,0.5884644981370686,575.994512880414,20000.91047892362,8.714736676279927,0,0,0,0.10945961251976227,12024,0,0.0,5,0,ok,[],36a597d60084db5a135c16f14130c7eee9598f0d13185317d632a02dd94761c7,6c0c841eea61aef160fc95bc89e111795e88191a68d4024701e4bee06b3ec576,60c79cb328d6d382413ba5429e9ff6af56e65726ee35d61aa6e593a34f8f7731,r51-free-action-design-only-v1,continuous_envelope_payment_upper_bound,4.8460267999980715,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,continuous_box_sufficient_reserve_v1,conditional_on_declared_cost_response_state_bounds_and_known_weighting,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,964,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
25,0.3,up_step,frozen_point,r56_seed025__up_step__frozen_point,1,1777,1378,1378,0.7754642656162071,0.7754642656162071,0,0.0,0,0.0,756,423.3150866461307,0.3071952733281064,417.0636413187337,20000.91047892362,-6.251445327396993,0,249,756,0.04908099447519729,12024,0,0.0,5,0,failed,"[""a_star < a_target on 756 assigned pairs""]",36a597d60084db5a135c16f14130c7eee9598f0d13185317d632a02dd94761c7,6c0c841eea61aef160fc95bc89e111795e88191a68d4024701e4bee06b3ec576,fdd9f03d874361057a5fd1a17b4b8984c0aea6e894e6a0bb376ec335ffad6ada,r51-free-action-design-only-v1,design_expected_payment,3.657314900003257,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,violated,completed,249,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1378,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
26,0.3,down_step,fixed_envelope,r56_seed026__down_step__fixed_envelope,1,1777,930,930,0.5233539673607203,0.5233539673607203,0,0.0,0,0.0,0,511.0260111033175,0.5494903345196962,551.4837433362204,19931.252024191966,40.45773223290291,0,0,0,0.10859736267090117,12024,0,0.0,5,0,ok,[],86814ae11ff5e617ae1e3b12c73d5d91af3fd0b0a69040ac018c56df92667410,178c03f73cf003bed52555d49422c2e002eeb77293adec1661465a85d34ec92c,719093c1713c1e73b9a313f629b85a82ad17e31c9209717b4ffce2c298f8473c,r51-free-action-design-only-v1,continuous_envelope_payment_upper_bound,4.743094199999177,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,continuous_box_sufficient_reserve_v1,conditional_on_declared_cost_response_state_bounds_and_known_weighting,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,930,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
26,0.3,down_step,frozen_point,r56_seed026__down_step__frozen_point,1,1777,1394,1116,0.7844682048396173,0.6280247608328644,278,0.1994261119081779,0,0.0,0,374.09283666298353,0.2683592802460427,395.0088231216844,19931.252024191966,20.915986458700843,0,0,0,0.03458806090007574,12024,0,0.0,5,0,failed,"[""QoS violations: 278""]",86814ae11ff5e617ae1e3b12c73d5d91af3fd0b0a69040ac018c56df92667410,178c03f73cf003bed52555d49422c2e002eeb77293adec1661465a85d34ec92c,40ea07f5d6f3686398fb7a7f550cbda42eb3512620db287828d6f89a889bb96f,r51-free-action-design-only-v1,design_expected_payment,3.7023647999958484,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,violated,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1394,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
26,0.3,stable,fixed_envelope,r56_seed026__stable__fixed_envelope,1,1777,930,930,0.5233539673607203,0.5233539673607203,0,0.0,0,0.0,0,532.2192306083798,0.5722787425896557,550.799775570749,19931.252024191966,18.58054496236923,0,0,0,0.10859736267090117,12024,0,0.0,5,0,ok,[],86814ae11ff5e617ae1e3b12c73d5d91af3fd0b0a69040ac018c56df92667410,178c03f73cf003bed52555d49422c2e002eeb77293adec1661465a85d34ec92c,719093c1713c1e73b9a313f629b85a82ad17e31c9209717b4ffce2c298f8473c,r51-free-action-design-only-v1,continuous_envelope_payment_upper_bound,4.7715467999951215,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,continuous_box_sufficient_reserve_v1,conditional_on_declared_cost_response_state_bounds_and_known_weighting,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,930,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
26,0.3,stable,frozen_point,r56_seed026__stable__frozen_point,1,1777,1394,1394,0.7844682048396173,0.7844682048396173,0,0.0,0,0.0,0,393.73038330023144,0.2824464729556897,393.73038330023144,19931.252024191966,0.0,0,0,0,0.051763788652196024,12024,0,0.0,5,0,ok,[],86814ae11ff5e617ae1e3b12c73d5d91af3fd0b0a69040ac018c56df92667410,178c03f73cf003bed52555d49422c2e002eeb77293adec1661465a85d34ec92c,40ea07f5d6f3686398fb7a7f550cbda42eb3512620db287828d6f89a889bb96f,r51-free-action-design-only-v1,design_expected_payment,3.749941399997624,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1394,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
26,0.3,up_step,fixed_envelope,r56_seed026__up_step__fixed_envelope,1,1777,930,930,0.5233539673607203,0.5233539673607203,0,0.0,0,0.0,0,541.5068630309783,0.5822654441193315,550.5084521094874,19931.252024191966,9.001589078509141,0,0,0,0.10859736267090117,12024,0,0.0,5,0,ok,[],86814ae11ff5e617ae1e3b12c73d5d91af3fd0b0a69040ac018c56df92667410,178c03f73cf003bed52555d49422c2e002eeb77293adec1661465a85d34ec92c,719093c1713c1e73b9a313f629b85a82ad17e31c9209717b4ffce2c298f8473c,r51-free-action-design-only-v1,continuous_envelope_payment_upper_bound,4.728550300002098,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,continuous_box_sufficient_reserve_v1,conditional_on_declared_cost_response_state_bounds_and_known_weighting,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,930,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
26,0.3,up_step,frozen_point,r56_seed026__up_step__frozen_point,1,1777,1394,1394,0.7844682048396173,0.7844682048396173,0,0.0,0,0.0,756,399.3567214027189,0.2864825835026678,393.3890386055049,19931.252024191966,-5.9676827972140245,0,248,755,0.051763788652196024,12024,0,0.0,5,0,failed,"[""a_star < a_target on 756 assigned pairs""]",86814ae11ff5e617ae1e3b12c73d5d91af3fd0b0a69040ac018c56df92667410,178c03f73cf003bed52555d49422c2e002eeb77293adec1661465a85d34ec92c,40ea07f5d6f3686398fb7a7f550cbda42eb3512620db287828d6f89a889bb96f,r51-free-action-design-only-v1,design_expected_payment,3.7530822999979137,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,violated,completed,248,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1394,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
